subscription_id,user_id,plan,price,billing_date,status,churn_date,churn_reason
265_202311,265,Basic,9.99,2023-11-10,active,,
265_202312,265,Basic,9.99,2023-12-10,active,,
266_202305,266,Standard,14.99,2023-05-04,active,,
266_202306,266,Standard,14.99,2023-06-03,active,,
266_202307,266,Standard,14.99,2023-07-03,active,,
266_202308,266,Standard,14.99,2023-08-02,active,,
266_202309,266,Standard,14.99,2023-09-01,active,,
266_202310,266,Standard,14.99,2023-10-01,active,,
266_202310,266,Standard,14.99,2023-10-31,active,,
266_202311,266,Standard,14.99,2023-11-30,active,,
266_202312,266,Standard,14.99,2023-12-30,active,,
267_202301,267,Standard,14.99,2023-01-26,active,,
267_202302,267,Standard,14.99,2023-02-25,active,,
267_202303,267,Standard,14.99,2023-03-27,active,,
267_202304,267,Standard,14.99,2023-04-26,active,,
267_202305,267,Standard,14.99,2023-05-26,active,,
267_202306,267,Standard,14.99,2023-06-25,active,,
267_202307,267,Standard,14.99,2023-07-25,active,,
267_202308,267,Standard,14.99,2023-08-24,active,,
267_202309,267,Standard,14.99,2023-09-23,active,,
267_202310,267,Standard,14.99,2023-10-23,active,,
267_202311,267,Standard,14.99,2023-11-22,active,,
268_202310,268,Family,24.99,2023-10-23,active,,
268_202311,268,Family,24.99,2023-11-22,active,,
268_202312,268,Family,24.99,2023-12-22,active,,
268_202401,268,Family,24.99,2024-01-21,active,,
268_202402,268,Family,24.99,2024-02-20,active,,
268_202403,268,Family,24.99,2024-03-21,active,,
268_202404,268,Family,24.99,2024-04-20,active,,
268_202405,268,Family,24.99,2024-05-20,active,,
269_202308,269,Family,24.99,2023-08-28,active,,
269_202309,269,Family,24.99,2023-09-27,active,,
269_202310,269,Family,24.99,2023-10-27,active,,
269_202311,269,Family,24.99,2023-11-26,active,,
269_202312,269,Family,24.99,2023-12-26,active,,
269_202401,269,Family,24.99,2024-01-25,active,,
270_202308,270,Basic,9.99,2023-08-23,active,,
270_202309,270,Basic,9.99,2023-09-22,active,,
270_202310,270,Basic,9.99,2023-10-22,active,,
271_202309,271,Family,24.99,2023-09-11,active,,
271_202310,271,Family,24.99,2023-10-11,active,,
271_202311,271,Family,24.99,2023-11-10,active,,
271_202312,271,Family,24.99,2023-12-10,active,,
271_202401,271,Family,24.99,2024-01-09,active,,
272_202303,272,Premium,19.99,2023-03-10,active,,
272_202304,272,Premium,19.99,2023-04-09,active,,
272_202305,272,Premium,19.99,2023-05-09,active,,
272_202306,272,Premium,19.99,2023-06-08,active,,
272_202307,272,Premium,19.99,2023-07-08,active,,
272_202308,272,Premium,19.99,2023-08-07,churned,2023-08-25,Competition
273_202307,273,Premium,19.99,2023-07-25,active,,
273_202308,273,Premium,19.99,2023-08-24,active,,
273_202309,273,Premium,19.99,2023-09-23,active,,
273_202310,273,Premium,19.99,2023-10-23,active,,
273_202311,273,Premium,19.99,2023-11-22,churned,2023-12-18,Competition
274_202307,274,Standard,14.99,2023-07-17,active,,
274_202308,274,Standard,14.99,2023-08-16,active,,
274_202309,274,Standard,14.99,2023-09-15,active,,
274_202310,274,Standard,14.99,2023-10-15,active,,
274_202311,274,Standard,14.99,2023-11-14,active,,
274_202312,274,Standard,14.99,2023-12-14,active,,
274_202401,274,Standard,14.99,2024-01-13,active,,
275_202307,275,Basic,9.99,2023-07-21,active,,
275_202308,275,Basic,9.99,2023-08-20,active,,
275_202309,275,Basic,9.99,2023-09-19,active,,
276_202309,276,Premium,19.99,2023-09-18,active,,
276_202310,276,Premium,19.99,2023-10-18,active,,
276_202311,276,Premium,19.99,2023-11-17,active,,
276_202312,276,Premium,19.99,2023-12-17,active,,
276_202401,276,Premium,19.99,2024-01-16,active,,
276_202402,276,Premium,19.99,2024-02-15,active,,
276_202403,276,Premium,19.99,2024-03-16,active,,
276_202404,276,Premium,19.99,2024-04-15,active,,
276_202405,276,Premium,19.99,2024-05-15,active,,
276_202406,276,Premium,19.99,2024-06-14,active,,
276_202407,276,Premium,19.99,2024-07-14,active,,
277_202306,277,Basic,9.99,2023-06-20,active,,
277_202307,277,Basic,9.99,2023-07-20,active,,
277_202308,277,Basic,9.99,2023-08-19,active,,
277_202309,277,Basic,9.99,2023-09-18,active,,
278_202306,278,Basic,9.99,2023-06-13,active,,
278_202307,278,Basic,9.99,2023-07-13,active,,
278_202308,278,Basic,9.99,2023-08-12,active,,
278_202309,278,Basic,9.99,2023-09-11,active,,
278_202310,278,Basic,9.99,2023-10-11,active,,
278_202311,278,Basic,9.99,2023-11-10,active,,
278_202312,278,Basic,9.99,2023-12-10,active,,
278_202401,278,Basic,9.99,2024-01-09,active,,
278_202402,278,Basic,9.99,2024-02-08,active,,
278_202403,278,Basic,9.99,2024-03-09,active,,
279_202309,279,Standard,14.99,2023-09-18,active,,
279_202310,279,Standard,14.99,2023-10-18,active,,
279_202311,279,Standard,14.99,2023-11-17,active,,
279_202312,279,Standard,14.99,2023-12-17,active,,
279_202401,279,Standard,14.99,2024-01-16,active,,
279_202402,279,Standard,14.99,2024-02-15,active,,
279_202403,279,Standard,14.99,2024-03-16,active,,
279_202404,279,Standard,14.99,2024-04-15,active,,
279_202405,279,Standard,14.99,2024-05-15,active,,
279_202406,279,Standard,14.99,2024-06-14,active,,
279_202407,279,Standard,14.99,2024-07-14,active,,
279_202408,279,Standard,14.99,2024-08-13,active,,
280_202306,280,Standard,14.99,2023-06-19,active,,
280_202307,280,Standard,14.99,2023-07-19,active,,
280_202308,280,Standard,14.99,2023-08-18,active,,
280_202309,280,Standard,14.99,2023-09-17,active,,
280_202310,280,Standard,14.99,2023-10-17,active,,
280_202311,280,Standard,14.99,2023-11-16,active,,
280_202312,280,Standard,14.99,2023-12-16,active,,
280_202401,280,Standard,14.99,2024-01-15,active,,
281_202308,281,Standard,14.99,2023-08-31,active,,
281_202309,281,Standard,14.99,2023-09-30,active,,
281_202310,281,Standard,14.99,2023-10-30,active,,
281_202311,281,Standard,14.99,2023-11-29,active,,
281_202312,281,Standard,14.99,2023-12-29,active,,
281_202401,281,Standard,14.99,2024-01-28,active,,
281_202402,281,Standard,14.99,2024-02-27,active,,
281_202403,281,Standard,14.99,2024-03-28,active,,
281_202404,281,Standard,14.99,2024-04-27,active,,
282_202309,282,Standard,14.99,2023-09-03,active,,
282_202310,282,Standard,14.99,2023-10-03,active,,
282_202311,282,Standard,14.99,2023-11-02,active,,
282_202312,282,Standard,14.99,2023-12-02,active,,
283_202305,283,Standard,14.99,2023-05-05,active,,
283_202306,283,Standard,14.99,2023-06-04,active,,
283_202307,283,Standard,14.99,2023-07-04,active,,
283_202308,283,Standard,14.99,2023-08-03,active,,
283_202309,283,Standard,14.99,2023-09-02,active,,
283_202310,283,Standard,14.99,2023-10-02,active,,
283_202311,283,Standard,14.99,2023-11-01,active,,
283_202312,283,Standard,14.99,2023-12-01,active,,
284_202308,284,Standard,14.99,2023-08-03,active,,
284_202309,284,Standard,14.99,2023-09-02,active,,
284_202310,284,Standard,14.99,2023-10-02,active,,
284_202311,284,Standard,14.99,2023-11-01,active,,
284_202312,284,Standard,14.99,2023-12-01,active,,
284_202312,284,Standard,14.99,2023-12-31,active,,
284_202401,284,Standard,14.99,2024-01-30,active,,
284_202402,284,Standard,14.99,2024-02-29,active,,
284_202403,284,Standard,14.99,2024-03-30,active,,
285_202303,285,Basic,9.99,2023-03-12,active,,
285_202304,285,Basic,9.99,2023-04-11,active,,
285_202305,285,Basic,9.99,2023-05-11,active,,
285_202306,285,Basic,9.99,2023-06-10,churned,2023-06-15,Technical Issues
286_202303,286,Standard,14.99,2023-03-30,active,,
286_202304,286,Standard,14.99,2023-04-29,active,,
286_202305,286,Standard,14.99,2023-05-29,active,,
286_202306,286,Standard,14.99,2023-06-28,active,,
286_202307,286,Standard,14.99,2023-07-28,active,,
286_202308,286,Standard,14.99,2023-08-27,active,,
286_202309,286,Standard,14.99,2023-09-26,active,,
286_202310,286,Standard,14.99,2023-10-26,active,,
286_202311,286,Standard,14.99,2023-11-25,active,,
286_202312,286,Standard,14.99,2023-12-25,churned,2024-01-16,Technical Issues
287_202309,287,Family,24.99,2023-09-05,active,,
287_202310,287,Family,24.99,2023-10-05,active,,
287_202311,287,Family,24.99,2023-11-04,active,,
287_202312,287,Family,24.99,2023-12-04,active,,
287_202401,287,Family,24.99,2024-01-03,active,,
287_202402,287,Family,24.99,2024-02-02,active,,
287_202403,287,Family,24.99,2024-03-03,active,,
288_202305,288,Family,24.99,2023-05-28,active,,
288_202306,288,Family,24.99,2023-06-27,active,,
288_202307,288,Family,24.99,2023-07-27,active,,
288_202308,288,Family,24.99,2023-08-26,active,,
288_202309,288,Family,24.99,2023-09-25,active,,
288_202310,288,Family,24.99,2023-10-25,active,,
288_202311,288,Family,24.99,2023-11-24,active,,
288_202312,288,Family,24.99,2023-12-24,active,,
288_202401,288,Family,24.99,2024-01-23,active,,
288_202402,288,Family,24.99,2024-02-22,active,,
289_202305,289,Family,24.99,2023-05-21,active,,
289_202306,289,Family,24.99,2023-06-20,active,,
289_202307,289,Family,24.99,2023-07-20,active,,
289_202308,289,Family,24.99,2023-08-19,active,,
289_202309,289,Family,24.99,2023-09-18,active,,
289_202310,289,Family,24.99,2023-10-18,active,,
289_202311,289,Family,24.99,2023-11-17,active,,
289_202312,289,Family,24.99,2023-12-17,active,,
289_202401,289,Family,24.99,2024-01-16,active,,
290_202303,290,Standard,14.99,2023-03-16,active,,
290_202304,290,Standard,14.99,2023-04-15,active,,
290_202305,290,Standard,14.99,2023-05-15,active,,
290_202306,290,Standard,14.99,2023-06-14,active,,
290_202307,290,Standard,14.99,2023-07-14,active,,
290_202308,290,Standard,14.99,2023-08-13,active,,
290_202309,290,Standard,14.99,2023-09-12,active,,
290_202310,290,Standard,14.99,2023-10-12,active,,
290_202311,290,Standard,14.99,2023-11-11,active,,
290_202312,290,Standard,14.99,2023-12-11,active,,
290_202401,290,Standard,14.99,2024-01-10,churned,2024-02-02,Technical Issues
291_202312,291,Standard,14.99,2023-12-02,active,,
291_202401,291,Standard,14.99,2024-01-01,active,,
291_202401,291,Standard,14.99,2024-01-31,active,,
291_202403,291,Standard,14.99,2024-03-01,active,,
291_202403,291,Standard,14.99,2024-03-31,active,,
291_202404,291,Standard,14.99,2024-04-30,active,,
291_202405,291,Standard,14.99,2024-05-30,active,,
291_202406,291,Standard,14.99,2024-06-29,active,,
291_202407,291,Standard,14.99,2024-07-29,active,,
291_202408,291,Standard,14.99,2024-08-28,active,,
291_202409,291,Standard,14.99,2024-09-27,active,,
292_202312,292,Basic,9.99,2023-12-23,active,,
292_202401,292,Basic,9.99,2024-01-22,active,,
292_202402,292,Basic,9.99,2024-02-21,active,,
292_202403,292,Basic,9.99,2024-03-22,active,,
292_202404,292,Basic,9.99,2024-04-21,active,,
292_202405,292,Basic,9.99,2024-05-21,active,,
293_202312,293,Basic,9.99,2023-12-09,active,,
293_202401,293,Basic,9.99,2024-01-08,active,,
293_202402,293,Basic,9.99,2024-02-07,active,,
293_202403,293,Basic,9.99,2024-03-08,active,,
293_202404,293,Basic,9.99,2024-04-07,active,,
294_202308,294,Premium,19.99,2023-08-30,active,,
294_202309,294,Premium,19.99,2023-09-29,active,,
294_202310,294,Premium,19.99,2023-10-29,active,,
294_202311,294,Premium,19.99,2023-11-28,active,,
295_202309,295,Family,24.99,2023-09-01,active,,
295_202310,295,Family,24.99,2023-10-01,active,,
295_202310,295,Family,24.99,2023-10-31,active,,
295_202311,295,Family,24.99,2023-11-30,churned,2023-12-19,Competition
296_202311,296,Basic,9.99,2023-11-27,active,,
296_202312,296,Basic,9.99,2023-12-27,active,,
296_202401,296,Basic,9.99,2024-01-26,active,,
296_202402,296,Basic,9.99,2024-02-25,active,,
296_202403,296,Basic,9.99,2024-03-26,active,,
296_202404,296,Basic,9.99,2024-04-25,active,,
296_202405,296,Basic,9.99,2024-05-25,active,,
296_202406,296,Basic,9.99,2024-06-24,active,,
296_202407,296,Basic,9.99,2024-07-24,active,,
296_202408,296,Basic,9.99,2024-08-23,active,,
296_202409,296,Basic,9.99,2024-09-22,active,,
297_202304,297,Premium,19.99,2023-04-01,active,,
297_202305,297,Premium,19.99,2023-05-01,active,,
297_202305,297,Premium,19.99,2023-05-31,active,,
297_202306,297,Premium,19.99,2023-06-30,active,,
297_202307,297,Premium,19.99,2023-07-30,active,,
297_202308,297,Premium,19.99,2023-08-29,active,,
297_202309,297,Premium,19.99,2023-09-28,active,,
298_202306,298,Premium,19.99,2023-06-02,active,,
298_202307,298,Premium,19.99,2023-07-02,active,,
298_202308,298,Premium,19.99,2023-08-01,active,,
298_202308,298,Premium,19.99,2023-08-31,active,,
298_202309,298,Premium,19.99,2023-09-30,active,,
298_202310,298,Premium,19.99,2023-10-30,active,,
298_202311,298,Premium,19.99,2023-11-29,active,,
299_202310,299,Standard,14.99,2023-10-06,active,,
299_202311,299,Standard,14.99,2023-11-05,active,,
299_202312,299,Standard,14.99,2023-12-05,active,,
299_202401,299,Standard,14.99,2024-01-04,active,,
299_202402,299,Standard,14.99,2024-02-03,active,,
300_202302,300,Family,24.99,2023-02-27,active,,
300_202303,300,Family,24.99,2023-03-29,active,,
300_202304,300,Family,24.99,2023-04-28,active,,
301_202306,301,Premium,19.99,2023-06-22,active,,
301_202307,301,Premium,19.99,2023-07-22,active,,
301_202308,301,Premium,19.99,2023-08-21,active,,
301_202309,301,Premium,19.99,2023-09-20,active,,
301_202310,301,Premium,19.99,2023-10-20,active,,
301_202311,301,Premium,19.99,2023-11-19,active,,
301_202312,301,Premium,19.99,2023-12-19,active,,
302_202306,302,Family,24.99,2023-06-17,active,,
302_202307,302,Family,24.99,2023-07-17,active,,
302_202308,302,Family,24.99,2023-08-16,churned,2023-08-28,Price
303_202305,303,Basic,9.99,2023-05-08,active,,
303_202306,303,Basic,9.99,2023-06-07,active,,
303_202307,303,Basic,9.99,2023-07-07,active,,
303_202308,303,Basic,9.99,2023-08-06,active,,
303_202309,303,Basic,9.99,2023-09-05,active,,
303_202310,303,Basic,9.99,2023-10-05,active,,
303_202311,303,Basic,9.99,2023-11-04,active,,
303_202312,303,Basic,9.99,2023-12-04,active,,
303_202401,303,Basic,9.99,2024-01-03,active,,
304_202306,304,Premium,19.99,2023-06-04,active,,
304_202307,304,Premium,19.99,2023-07-04,active,,
304_202308,304,Premium,19.99,2023-08-03,active,,
304_202309,304,Premium,19.99,2023-09-02,active,,
304_202310,304,Premium,19.99,2023-10-02,active,,
304_202311,304,Premium,19.99,2023-11-01,active,,
304_202312,304,Premium,19.99,2023-12-01,active,,
304_202312,304,Premium,19.99,2023-12-31,active,,
304_202401,304,Premium,19.99,2024-01-30,active,,
304_202402,304,Premium,19.99,2024-02-29,active,,
304_202403,304,Premium,19.99,2024-03-30,active,,
304_202404,304,Premium,19.99,2024-04-29,active,,
305_202305,305,Premium,19.99,2023-05-01,active,,
305_202305,305,Premium,19.99,2023-05-31,active,,
305_202306,305,Premium,19.99,2023-06-30,active,,
305_202307,305,Premium,19.99,2023-07-30,active,,
305_202308,305,Premium,19.99,2023-08-29,active,,
305_202309,305,Premium,19.99,2023-09-28,active,,
305_202310,305,Premium,19.99,2023-10-28,active,,
305_202311,305,Premium,19.99,2023-11-27,active,,
305_202312,305,Premium,19.99,2023-12-27,active,,
306_202312,306,Standard,14.99,2023-12-18,active,,
306_202401,306,Standard,14.99,2024-01-17,active,,
306_202402,306,Standard,14.99,2024-02-16,active,,
306_202403,306,Standard,14.99,2024-03-17,active,,
306_202404,306,Standard,14.99,2024-04-16,active,,
307_202311,307,Family,24.99,2023-11-11,active,,
307_202312,307,Family,24.99,2023-12-11,active,,
307_202401,307,Family,24.99,2024-01-10,active,,
307_202402,307,Family,24.99,2024-02-09,active,,
307_202403,307,Family,24.99,2024-03-10,active,,
307_202404,307,Family,24.99,2024-04-09,active,,
307_202405,307,Family,24.99,2024-05-09,active,,
307_202406,307,Family,24.99,2024-06-08,active,,
307_202407,307,Family,24.99,2024-07-08,active,,
307_202408,307,Family,24.99,2024-08-07,active,,
308_202311,308,Standard,14.99,2023-11-07,active,,
308_202312,308,Standard,14.99,2023-12-07,active,,
308_202401,308,Standard,14.99,2024-01-06,active,,
308_202402,308,Standard,14.99,2024-02-05,active,,
308_202403,308,Standard,14.99,2024-03-06,active,,
308_202404,308,Standard,14.99,2024-04-05,active,,
308_202405,308,Standard,14.99,2024-05-05,active,,
308_202406,308,Standard,14.99,2024-06-04,churned,2024-06-24,Technical Issues
309_202311,309,Family,24.99,2023-11-02,active,,
309_202312,309,Family,24.99,2023-12-02,active,,
309_202401,309,Family,24.99,2024-01-01,active,,
309_202401,309,Family,24.99,2024-01-31,active,,
309_202403,309,Family,24.99,2024-03-01,active,,
309_202403,309,Family,24.99,2024-03-31,active,,
310_202302,310,Premium,19.99,2023-02-27,active,,
310_202303,310,Premium,19.99,2023-03-29,active,,
310_202304,310,Premium,19.99,2023-04-28,active,,
310_202305,310,Premium,19.99,2023-05-28,active,,
310_202306,310,Premium,19.99,2023-06-27,active,,
310_202307,310,Premium,19.99,2023-07-27,active,,
310_202308,310,Premium,19.99,2023-08-26,active,,
310_202309,310,Premium,19.99,2023-09-25,active,,
310_202310,310,Premium,19.99,2023-10-25,active,,
310_202311,310,Premium,19.99,2023-11-24,active,,
310_202312,310,Premium,19.99,2023-12-24,churned,2024-01-15,Technical Issues
311_202309,311,Premium,19.99,2023-09-24,active,,
311_202310,311,Premium,19.99,2023-10-24,active,,
311_202311,311,Premium,19.99,2023-11-23,active,,
311_202312,311,Premium,19.99,2023-12-23,active,,
312_202308,312,Basic,9.99,2023-08-17,active,,
312_202309,312,Basic,9.99,2023-09-16,active,,
312_202310,312,Basic,9.99,2023-10-16,active,,
312_202311,312,Basic,9.99,2023-11-15,active,,
312_202312,312,Basic,9.99,2023-12-15,active,,
312_202401,312,Basic,9.99,2024-01-14,active,,
312_202402,312,Basic,9.99,2024-02-13,active,,
312_202403,312,Basic,9.99,2024-03-14,active,,
312_202404,312,Basic,9.99,2024-04-13,active,,
312_202405,312,Basic,9.99,2024-05-13,active,,
312_202406,312,Basic,9.99,2024-06-12,active,,
312_202407,312,Basic,9.99,2024-07-12,active,,
313_202301,313,Premium,19.99,2023-01-30,active,,
313_202303,313,Premium,19.99,2023-03-01,active,,
313_202303,313,Premium,19.99,2023-03-31,active,,
313_202304,313,Premium,19.99,2023-04-30,active,,
313_202305,313,Premium,19.99,2023-05-30,active,,
313_202306,313,Premium,19.99,2023-06-29,active,,
313_202307,313,Premium,19.99,2023-07-29,active,,
313_202308,313,Premium,19.99,2023-08-28,active,,
313_202309,313,Premium,19.99,2023-09-27,active,,
313_202310,313,Premium,19.99,2023-10-27,active,,
313_202311,313,Premium,19.99,2023-11-26,active,,
314_202301,314,Basic,9.99,2023-01-02,active,,
314_202302,314,Basic,9.99,2023-02-01,active,,
314_202303,314,Basic,9.99,2023-03-03,active,,
314_202304,314,Basic,9.99,2023-04-02,active,,
314_202305,314,Basic,9.99,2023-05-02,active,,
