user_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,internet_service,monthly_charges,total_charges,churn,contract,payment_method
1317,Male,0,No,No,7,Yes,No,19.95,147.5,0,Month-to-month,Mailed check
1318,Female,0,No,No,3,Yes,No,24.6,86.35,0,Month-to-month,Mailed check
1319,Male,0,No,No,8,Yes,DSL,66.7,579.0,0,Month-to-month,Electronic check
1320,Male,0,No,Yes,1,Yes,No,19.45,19.45,1,Month-to-month,Mailed check
1321,Male,0,Yes,Yes,32,Yes,Fiber optic,94.8,3131.55,0,One year,Mailed check
1322,Male,0,Yes,Yes,60,Yes,DSL,65.85,3928.3,0,One year,Bank transfer (automatic)
1323,Female,0,Yes,No,10,Yes,No,19.95,187.75,0,Month-to-month,Bank transfer (automatic)
1324,Female,0,Yes,No,71,Yes,No,24.65,1710.15,0,Two year,Bank transfer (automatic)
1325,Female,0,Yes,Yes,4,Yes,No,20.35,76.35,1,Month-to-month,Mailed check
1326,Female,1,No,No,1,Yes,Fiber optic,69.25,69.25,1,Month-to-month,Electronic check
1327,Female,0,Yes,Yes,43,No,DSL,51.25,2151.6,0,One year,Bank transfer (automatic)
1328,Male,0,Yes,No,59,Yes,Fiber optic,99.5,5961.1,1,One year,Bank transfer (automatic)
1329,Female,0,Yes,No,23,Yes,DSL,54.25,1221.55,0,Month-to-month,Electronic check
1330,Female,0,Yes,No,72,Yes,No,19.4,1496.45,0,Two year,Bank transfer (automatic)
1331,Male,0,Yes,No,22,Yes,DSL,56.25,1292.2,0,One year,Credit card (automatic)
1332,Female,0,No,No,1,No,DSL,25.15,25.15,0,Month-to-month,Mailed check
1333,Male,0,No,No,69,Yes,No,23.95,1713.1,0,Two year,Bank transfer (automatic)
1334,Male,0,No,No,50,No,DSL,35.4,1748.9,0,One year,Mailed check
1335,Female,1,No,No,1,No,DSL,25.2,25.2,1,Month-to-month,Electronic check
1336,Male,0,No,No,2,Yes,DSL,45.0,96.45,1,Month-to-month,Mailed check
1337,Female,0,Yes,No,15,Yes,Fiber optic,75.35,1114.55,0,Month-to-month,Bank transfer (automatic)
1338,Male,0,No,No,31,Yes,No,20.4,609.1,0,Two year,Bank transfer (automatic)
1339,Male,0,No,No,1,Yes,No,20.15,20.15,1,Month-to-month,Mailed check
1340,Male,0,Yes,No,66,Yes,Fiber optic,105.0,7133.25,1,Month-to-month,Credit card (automatic)
1341,Female,0,Yes,Yes,0,No,DSL,56.05,0.0,0,Two year,Credit card (automatic)
1342,Male,0,No,Yes,3,Yes,DSL,54.7,169.45,1,Month-to-month,Credit card (automatic)
1343,Female,0,No,No,8,Yes,No,20.0,141.6,0,Two year,Mailed check
1344,Male,0,Yes,Yes,64,Yes,DSL,73.05,4688.65,0,One year,Credit card (automatic)
1345,Female,0,Yes,No,28,Yes,No,20.5,563.05,0,Month-to-month,Mailed check
1346,Female,0,Yes,No,57,Yes,Fiber optic,100.75,5985.0,0,One year,Credit card (automatic)
1347,Female,0,Yes,Yes,14,Yes,Fiber optic,87.25,1258.6,1,Month-to-month,Electronic check
1348,Male,0,No,No,19,Yes,No,19.95,373.5,0,Two year,Mailed check
1349,Male,0,Yes,No,10,Yes,Fiber optic,79.95,857.2,1,Month-to-month,Electronic check
1350,Female,0,Yes,No,51,No,DSL,49.65,2553.35,0,Month-to-month,Electronic check
1351,Female,0,Yes,No,67,Yes,DSL,65.65,4322.85,0,Two year,Mailed check
1352,Male,0,Yes,Yes,11,Yes,No,20.45,250.8,0,Month-to-month,Electronic check
1353,Male,0,Yes,Yes,72,No,DSL,60.95,4549.05,0,Two year,Bank transfer (automatic)
1354,Male,0,Yes,Yes,66,Yes,No,20.35,1359.5,0,One year,Electronic check
1355,Female,0,No,No,18,Yes,Fiber optic,88.35,1639.3,1,Month-to-month,Electronic check
1356,Female,0,No,No,9,Yes,No,19.5,178.85,0,Month-to-month,Electronic check
1357,Female,0,No,No,9,Yes,Fiber optic,75.2,633.85,0,Month-to-month,Credit card (automatic)
1358,Male,0,Yes,No,48,Yes,Fiber optic,111.45,5315.1,0,Month-to-month,Bank transfer (automatic)
1359,Male,0,No,No,10,Yes,Fiber optic,70.15,735.5,0,Month-to-month,Mailed check
1360,Female,0,No,No,9,Yes,Fiber optic,94.75,889.9,1,Month-to-month,Electronic check
1361,Female,1,No,No,13,Yes,Fiber optic,95.05,1290.0,1,Month-to-month,Electronic check
1362,Male,0,No,No,4,Yes,Fiber optic,78.45,330.05,1,Month-to-month,Electronic check
1363,Male,0,No,No,4,Yes,Fiber optic,70.2,237.95,1,Month-to-month,Electronic check
1364,Female,0,Yes,No,72,Yes,DSL,92.0,6474.4,0,Two year,Bank transfer (automatic)
1365,Female,0,Yes,Yes,51,Yes,DSL,85.5,4421.95,0,Two year,Credit card (automatic)
1366,Male,0,Yes,No,59,No,DSL,41.05,2452.7,1,Month-to-month,Bank transfer (automatic)
1367,Male,0,Yes,No,10,Yes,Fiber optic,85.6,813.85,1,Month-to-month,Electronic check
1368,Male,1,Yes,No,61,Yes,Fiber optic,82.15,4904.85,0,Month-to-month,Electronic check
1369,Male,0,No,No,54,Yes,Fiber optic,84.4,4484.05,0,One year,Electronic check
1370,Female,0,No,No,33,Yes,DSL,60.9,2033.85,0,Month-to-month,Mailed check
1371,Female,0,No,No,27,Yes,No,20.25,538.2,0,Two year,Bank transfer (automatic)
1372,Female,1,No,No,1,Yes,Fiber optic,79.2,79.2,1,Month-to-month,Electronic check
1373,Male,0,No,No,23,Yes,Fiber optic,95.3,2192.9,0,Month-to-month,Mailed check
1374,Male,0,No,Yes,1,Yes,No,19.85,19.85,0,Month-to-month,Mailed check
1375,Male,0,Yes,Yes,45,Yes,DSL,84.35,3858.05,0,Two year,Mailed check
1376,Female,0,Yes,Yes,39,Yes,No,19.85,854.8,0,Two year,Bank transfer (automatic)
1377,Male,0,No,No,5,Yes,DSL,70.0,347.4,1,One year,Mailed check
1378,Male,0,Yes,Yes,72,Yes,DSL,82.3,5815.15,0,Two year,Bank transfer (automatic)
1379,Female,0,Yes,Yes,58,Yes,DSL,66.8,3970.4,0,Month-to-month,Bank transfer (automatic)
1380,Female,0,No,No,70,No,DSL,44.6,3058.15,0,Two year,Bank transfer (automatic)
1381,Male,0,Yes,Yes,61,Yes,Fiber optic,98.45,6145.2,0,One year,Bank transfer (automatic)
1382,Male,0,No,No,2,Yes,Fiber optic,70.7,129.2,0,Month-to-month,Mailed check
1383,Female,0,Yes,Yes,46,Yes,No,24.95,1165.9,0,One year,Mailed check
1384,Female,0,No,No,1,Yes,DSL,49.95,49.95,1,Month-to-month,Bank transfer (automatic)
1385,Female,0,Yes,No,22,Yes,Fiber optic,69.25,1554.0,1,Month-to-month,Electronic check
1386,Female,0,No,No,48,Yes,Fiber optic,102.5,4904.25,0,Two year,Credit card (automatic)
1387,Male,0,No,No,64,Yes,DSL,86.55,5632.55,0,Two year,Credit card (automatic)
1388,Male,0,Yes,Yes,72,Yes,No,24.3,1643.25,0,Two year,Bank transfer (automatic)
1389,Female,0,Yes,Yes,12,Yes,DSL,58.35,740.55,0,Month-to-month,Credit card (automatic)
1390,Female,1,Yes,No,34,Yes,Fiber optic,94.25,3217.55,1,Month-to-month,Electronic check
1391,Female,0,Yes,Yes,72,Yes,DSL,68.75,4888.2,0,Two year,Credit card (automatic)
1392,Male,0,Yes,No,29,Yes,Fiber optic,85.8,2440.25,0,Month-to-month,Electronic check
1393,Male,0,Yes,Yes,33,Yes,No,20.1,620.55,0,One year,Credit card (automatic)
1394,Female,0,No,No,1,Yes,No,20.35,20.35,0,Month-to-month,Mailed check
1395,Female,0,Yes,Yes,62,Yes,Fiber optic,110.8,6840.95,0,One year,Electronic check
1396,Male,0,Yes,No,41,Yes,DSL,73.0,3001.2,1,One year,Electronic check
1397,Female,0,No,No,64,Yes,Fiber optic,100.05,6254.2,1,One year,Credit card (automatic)
1398,Female,0,No,No,4,Yes,Fiber optic,82.85,319.6,0,Month-to-month,Credit card (automatic)
1399,Female,0,No,No,24,Yes,Fiber optic,84.35,1938.05,0,Month-to-month,Electronic check
1400,Female,0,Yes,Yes,14,Yes,No,19.55,294.5,0,One year,Mailed check
1401,Male,0,No,Yes,3,Yes,No,19.95,58.3,0,Month-to-month,Mailed check
1402,Female,1,No,No,4,Yes,Fiber optic,99.8,442.85,1,Month-to-month,Credit card (automatic)
1403,Female,0,No,Yes,18,No,DSL,35.0,553.0,1,Month-to-month,Electronic check
1404,Male,0,No,No,8,Yes,DSL,66.25,546.45,0,Month-to-month,Electronic check
1405,Female,0,No,No,35,Yes,No,23.3,797.1,0,Two year,Bank transfer (automatic)
1406,Female,0,No,No,1,Yes,Fiber optic,76.0,76.0,1,Month-to-month,Electronic check
1407,Male,0,No,Yes,66,Yes,No,25.3,1673.8,0,Two year,Credit card (automatic)
1408,Male,0,No,Yes,8,No,DSL,44.55,343.45,0,Two year,Mailed check
1409,Female,0,Yes,No,71,Yes,Fiber optic,104.1,7412.25,0,One year,Credit card (automatic)
1410,Female,0,Yes,Yes,43,Yes,Fiber optic,92.55,4039.0,0,Month-to-month,Bank transfer (automatic)
1411,Female,1,No,No,2,Yes,Fiber optic,93.85,170.85,1,Month-to-month,Electronic check
1412,Male,1,No,No,29,Yes,Fiber optic,101.45,2948.6,0,Month-to-month,Bank transfer (automatic)
1413,Female,0,Yes,No,15,Yes,Fiber optic,84.3,1308.4,1,Month-to-month,Electronic check
1414,Male,0,Yes,Yes,65,Yes,Fiber optic,94.55,6078.75,0,Two year,Credit card (automatic)
1415,Male,0,No,No,35,Yes,Fiber optic,95.5,3418.2,0,Month-to-month,Electronic check
1416,Male,0,No,No,64,Yes,Fiber optic,100.3,6603.8,0,One year,Credit card (automatic)
1417,Female,0,Yes,Yes,58,No,DSL,55.5,3166.9,0,Two year,Credit card (automatic)
1418,Female,1,No,No,18,Yes,DSL,49.85,865.75,0,Month-to-month,Credit card (automatic)
1419,Male,0,Yes,Yes,67,Yes,Fiber optic,89.55,6373.1,0,Month-to-month,Bank transfer (automatic)
1420,Male,0,Yes,Yes,63,Yes,No,19.15,1177.05,0,Two year,Mailed check
1421,Female,0,Yes,No,60,Yes,Fiber optic,99.8,5985.75,0,Month-to-month,Electronic check
1422,Male,1,No,No,9,Yes,Fiber optic,84.4,732.5,1,Month-to-month,Credit card (automatic)
1423,Female,0,Yes,Yes,70,Yes,Fiber optic,113.05,7869.05,0,Two year,Credit card (automatic)
1424,Male,0,Yes,No,15,Yes,Fiber optic,101.1,1504.05,1,Month-to-month,Electronic check
1425,Female,0,No,Yes,48,Yes,No,19.95,936.7,0,One year,Mailed check
1426,Male,0,Yes,No,12,Yes,DSL,74.15,741.4,0,Month-to-month,Electronic check
1427,Male,1,Yes,No,71,Yes,Fiber optic,92.0,6585.2,0,One year,Electronic check
1428,Male,1,No,No,44,Yes,Fiber optic,73.85,3122.4,0,Month-to-month,Electronic check
1429,Male,0,No,No,1,Yes,DSL,50.45,50.45,1,Month-to-month,Electronic check
1430,Male,0,Yes,Yes,45,Yes,No,24.45,1088.25,0,Two year,Mailed check
1431,Female,0,No,No,23,Yes,No,24.8,615.35,0,One year,Credit card (automatic)
1432,Female,0,Yes,No,43,Yes,DSL,64.85,2908.2,0,One year,Bank transfer (automatic)
1433,Male,0,No,No,35,Yes,No,20.75,739.9,0,Month-to-month,Bank transfer (automatic)
1434,Male,0,Yes,No,9,Yes,DSL,68.95,593.85,0,Month-to-month,Mailed check
1435,Male,0,No,No,12,Yes,Fiber optic,99.95,1132.75,1,Month-to-month,Mailed check
1436,Female,1,Yes,No,65,Yes,Fiber optic,109.4,7227.45,0,Month-to-month,Credit card (automatic)
1437,Female,0,No,No,2,Yes,Fiber optic,91.4,193.6,1,Month-to-month,Electronic check
1438,Male,0,No,No,27,Yes,DSL,49.0,1291.35,0,Month-to-month,Mailed check
1439,Female,0,No,No,40,Yes,DSL,50.25,2023.55,0,One year,Mailed check
1440,Female,1,No,No,5,Yes,Fiber optic,75.55,349.65,1,Month-to-month,Credit card (automatic)
1441,Male,0,Yes,Yes,8,Yes,No,19.9,153.95,0,One year,Credit card (automatic)
1442,Female,1,Yes,No,58,Yes,Fiber optic,97.8,5458.8,0,One year,Bank transfer (automatic)
1443,Female,0,Yes,Yes,52,Yes,Fiber optic,100.3,5244.45,0,One year,Electronic check
1444,Male,0,Yes,No,3,Yes,DSL,55.8,154.55,0,Month-to-month,Mailed check
1445,Male,0,No,Yes,41,Yes,Fiber optic,111.15,4507.15,0,Two year,Electronic check
1446,Male,0,No,No,20,Yes,Fiber optic,98.55,2031.95,0,Month-to-month,Mailed check
1447,Male,0,No,Yes,1,Yes,DSL,50.05,50.05,0,Month-to-month,Electronic check
1448,Male,0,No,Yes,4,Yes,Fiber optic,80.8,332.45,1,Month-to-month,Credit card (automatic)
1449,Male,0,No,No,23,Yes,No,20.85,473.9,0,Month-to-month,Electronic check
1450,Female,1,No,No,6,Yes,No,19.5,106.8,0,Month-to-month,Bank transfer (automatic)
1451,Male,0,Yes,Yes,8,Yes,No,19.35,152.6,0,Month-to-month,Mailed check
1452,Male,0,No,No,18,Yes,DSL,69.5,1199.4,0,Month-to-month,Mailed check
1453,Male,1,No,No,52,No,DSL,48.8,2555.05,0,Month-to-month,Credit card (automatic)
1454,Male,0,No,No,31,Yes,Fiber optic,94.5,2979.2,0,Month-to-month,Electronic check
1455,Male,0,Yes,Yes,29,Yes,No,20.65,654.85,0,Month-to-month,Mailed check
1456,Female,0,Yes,No,36,Yes,Fiber optic,106.05,3834.4,0,Two year,Credit card (automatic)
1457,Female,0,Yes,No,16,Yes,Fiber optic,100.0,1534.75,1,Month-to-month,Electronic check
1458,Male,0,Yes,No,42,Yes,Fiber optic,108.3,4586.15,0,One year,Electronic check
1459,Male,0,No,No,1,Yes,No,20.55,20.55,1,Month-to-month,Electronic check
1460,Female,0,No,No,60,Yes,Fiber optic,99.65,5941.05,0,Two year,Electronic check
1461,Male,0,No,No,5,Yes,Fiber optic,85.3,424.15,1,Month-to-month,Electronic check
1462,Male,0,Yes,No,22,Yes,Fiber optic,95.9,2234.95,0,Month-to-month,Credit card (automatic)
1463,Male,0,Yes,No,36,Yes,No,20.0,666.75,0,One year,Mailed check
1464,Female,0,No,No,4,Yes,Fiber optic,70.4,281.0,1,Month-to-month,Electronic check
1465,Male,0,No,No,9,Yes,DSL,64.95,547.8,0,Month-to-month,Mailed check
1466,Male,0,Yes,Yes,1,Yes,Fiber optic,74.6,74.6,0,Month-to-month,Credit card (automatic)
1467,Male,0,Yes,Yes,12,Yes,DSL,49.2,571.15,0,Month-to-month,Electronic check
1468,Female,0,No,No,23,Yes,DSL,73.75,1756.6,0,One year,Mailed check
1469,Male,0,No,No,62,Yes,Fiber optic,92.3,5731.45,0,One year,Bank transfer (automatic)
1470,Male,0,No,No,37,Yes,Fiber optic,98.8,3475.55,1,Month-to-month,Bank transfer (automatic)
1471,Female,0,No,No,8,Yes,No,19.2,156.85,0,Month-to-month,Mailed check
1472,Male,0,Yes,No,31,Yes,Fiber optic,88.65,2683.2,0,Month-to-month,Credit card (automatic)
1473,Male,0,Yes,Yes,13,Yes,Fiber optic,74.4,896.75,1,Month-to-month,Credit card (automatic)
1474,Female,0,No,No,24,Yes,Fiber optic,98.75,2407.3,1,Month-to-month,Electronic check
1475,Male,0,Yes,Yes,45,Yes,Fiber optic,95.95,4456.65,0,Month-to-month,Bank transfer (automatic)
1476,Female,1,Yes,No,69,Yes,Fiber optic,105.4,6998.95,0,Two year,Credit card (automatic)
1477,Male,0,No,No,2,Yes,No,20.25,36.8,0,Month-to-month,Mailed check
1478,Male,0,Yes,Yes,61,Yes,Fiber optic,106.0,6547.7,1,One year,Electronic check
1479,Male,0,No,No,41,Yes,Fiber optic,104.7,4346.4,1,Month-to-month,Electronic check
1480,Female,0,No,No,44,No,DSL,49.05,2265.0,0,One year,Electronic check
1481,Male,0,No,No,39,No,DSL,35.55,1309.15,0,One year,Mailed check
1482,Male,0,Yes,Yes,72,No,DSL,65.1,4754.3,0,Two year,Credit card (automatic)
1483,Female,1,No,No,13,Yes,Fiber optic,96.85,1235.55,0,Month-to-month,Electronic check
1484,Female,0,Yes,Yes,51,Yes,DSL,69.75,3562.5,0,One year,Credit card (automatic)
1485,Female,1,Yes,No,71,Yes,Fiber optic,99.2,7213.75,0,Two year,Electronic check
1486,Male,1,No,No,22,Yes,Fiber optic,96.7,2082.95,1,Month-to-month,Electronic check
1487,Female,0,No,No,2,Yes,DSL,55.05,102.75,1,Month-to-month,Credit card (automatic)
1488,Female,0,No,No,56,Yes,Fiber optic,106.8,5914.4,0,One year,Electronic check
1489,Male,0,No,No,1,Yes,DSL,51.25,51.25,0,Month-to-month,Mailed check
1490,Female,0,Yes,Yes,23,Yes,DSL,57.75,1282.85,0,One year,Mailed check
1491,Female,1,Yes,No,66,Yes,DSL,70.85,4738.85,0,One year,Bank transfer (automatic)
1492,Female,0,No,No,1,Yes,No,19.55,19.55,0,Month-to-month,Mailed check
1493,Male,1,No,No,19,Yes,Fiber optic,88.2,1775.8,1,Month-to-month,Electronic check
1494,Male,0,No,No,11,Yes,Fiber optic,79.5,795.65,0,Month-to-month,Bank transfer (automatic)
1495,Female,0,Yes,Yes,8,Yes,No,19.75,145.0,1,One year,Mailed check
1496,Female,0,Yes,Yes,52,Yes,Fiber optic,98.15,4993.4,0,Month-to-month,Bank transfer (automatic)
1497,Male,0,No,No,3,Yes,No,20.25,61.45,0,Month-to-month,Electronic check
1498,Female,0,Yes,Yes,51,Yes,Fiber optic,79.15,4018.55,0,Month-to-month,Bank transfer (automatic)
1499,Male,1,No,No,15,Yes,Fiber optic,75.65,1146.65,1,Month-to-month,Electronic check
1500,Male,1,Yes,No,64,Yes,Fiber optic,94.25,6081.4,0,Month-to-month,Electronic check
1501,Female,0,No,No,37,No,DSL,40.2,1478.85,0,Month-to-month,Credit card (automatic)
1502,Male,0,No,No,13,Yes,No,19.95,243.65,0,Two year,Mailed check
1503,Male,0,Yes,No,49,Yes,DSL,55.35,2633.95,0,One year,Electronic check
1504,Female,1,No,No,45,Yes,Fiber optic,102.15,4735.35,0,One year,Bank transfer (automatic)
1505,Female,0,No,No,18,Yes,Fiber optic,71.1,1247.75,0,Month-to-month,Electronic check
1506,Male,1,No,No,1,Yes,Fiber optic,74.7,74.7,1,Month-to-month,Electronic check
1507,Male,0,Yes,No,68,No,DSL,54.1,3794.5,0,Two year,Bank transfer (automatic)
1508,Male,0,No,No,54,Yes,No,19.65,1008.7,0,Two year,Credit card (automatic)
1509,Female,1,Yes,Yes,23,Yes,Fiber optic,88.45,2130.55,0,Month-to-month,Bank transfer (automatic)
1510,Male,0,No,No,17,Yes,Fiber optic,76.65,1313.55,1,Month-to-month,Electronic check
1511,Male,0,Yes,No,71,Yes,DSL,80.4,5727.15,0,Two year,Credit card (automatic)
1512,Female,0,Yes,Yes,67,Yes,No,19.25,1372.9,0,Two year,Bank transfer (automatic)
1513,Female,0,Yes,Yes,14,Yes,Fiber optic,84.8,1203.9,0,Month-to-month,Electronic check
1514,Female,1,No,No,1,No,DSL,25.8,25.8,1,Month-to-month,Mailed check
1515,Female,0,No,Yes,63,Yes,No,19.5,1215.1,0,Two year,Credit card (automatic)
1516,Female,0,No,No,41,Yes,DSL,68.6,2877.05,0,One year,Electronic check
1517,Female,0,Yes,No,17,Yes,Fiber optic,92.6,1579.7,0,Month-to-month,Electronic check
1518,Male,0,Yes,No,56,Yes,Fiber optic,100.55,5514.95,0,One year,Electronic check
1519,Female,0,No,No,5,Yes,No,20.55,96.1,0,Month-to-month,Credit card (automatic)
1520,Female,0,No,No,2,No,DSL,42.6,72.4,1,Month-to-month,Electronic check
1521,Female,0,Yes,No,3,Yes,No,19.6,55.25,0,Month-to-month,Mailed check
1522,Male,0,No,No,37,Yes,DSL,67.45,2443.3,0,One year,Electronic check
1523,Female,0,No,No,29,Yes,DSL,68.85,1970.5,1,Month-to-month,Bank transfer (automatic)
1524,Male,0,No,No,8,Yes,DSL,43.55,335.4,0,Month-to-month,Mailed check
1525,Female,0,No,No,63,Yes,Fiber optic,109.85,7002.95,0,Month-to-month,Credit card (automatic)
1526,Female,0,Yes,Yes,7,Yes,No,20.65,158.95,0,Month-to-month,Mailed check
1527,Female,0,No,No,3,Yes,Fiber optic,95.4,293.15,0,Month-to-month,Electronic check
1528,Male,0,Yes,Yes,72,Yes,No,21.0,1493.75,0,Two year,Bank transfer (automatic)
1529,Female,0,No,No,19,Yes,DSL,56.2,1093.4,0,Month-to-month,Electronic check
1530,Female,0,Yes,No,59,Yes,No,18.4,1057.85,0,Two year,Bank transfer (automatic)
1531,Male,0,Yes,Yes,2,Yes,Fiber optic,90.0,190.05,1,Month-to-month,Credit card (automatic)
1532,Female,0,Yes,Yes,35,Yes,No,25.75,882.55,0,Month-to-month,Electronic check
1533,Male,0,No,No,14,Yes,No,19.6,300.4,0,Month-to-month,Credit card (automatic)
1534,Female,0,No,No,14,Yes,Fiber optic,75.35,1025.95,1,Month-to-month,Electronic check
1535,Female,0,Yes,Yes,69,Yes,No,19.8,1436.95,0,Two year,Credit card (automatic)
1536,Male,1,Yes,No,7,Yes,DSL,64.2,475.0,0,Month-to-month,Electronic check
1537,Male,0,Yes,Yes,69,Yes,DSL,75.75,5388.15,0,Two year,Bank transfer (automatic)
1538,Female,0,Yes,Yes,72,Yes,DSL,78.95,5730.15,0,Two year,Electronic check
1539,Male,0,No,No,8,Yes,Fiber optic,100.85,819.55,1,Month-to-month,Electronic check
1540,Female,0,Yes,Yes,4,Yes,DSL,50.3,217.1,0,Month-to-month,Electronic check
1541,Male,0,Yes,Yes,63,Yes,Fiber optic,80.3,4896.35,0,Month-to-month,Credit card (automatic)
1542,Male,0,No,No,72,Yes,No,19.85,1434.1,0,Two year,Bank transfer (automatic)
1543,Female,0,No,No,46,Yes,No,21.1,937.1,0,Two year,Electronic check
1544,Female,0,Yes,No,5,Yes,Fiber optic,69.95,330.15,1,Month-to-month,Electronic check
1545,Male,0,Yes,No,30,Yes,DSL,50.0,1474.9,0,Month-to-month,Mailed check
1546,Male,0,No,No,63,Yes,Fiber optic,104.75,6536.5,0,Two year,Bank transfer (automatic)
1547,Female,0,No,No,60,Yes,No,19.85,1128.1,0,Two year,Bank transfer (automatic)
1548,Female,0,Yes,No,63,Yes,Fiber optic,107.5,6873.75,1,One year,Electronic check
1549,Male,0,Yes,Yes,25,Yes,Fiber optic,85.9,2199.05,0,Month-to-month,Electronic check
1550,Male,0,No,No,1,Yes,DSL,45.85,45.85,1,Month-to-month,Mailed check
1551,Male,1,Yes,No,6,Yes,Fiber optic,80.8,457.1,0,Month-to-month,Electronic check
1552,Male,0,No,No,22,Yes,No,25.25,566.5,0,Two year,Mailed check
1553,Female,0,Yes,Yes,31,Yes,DSL,80.55,2471.6,0,Two year,Bank transfer (automatic)
1554,Female,0,Yes,Yes,39,Yes,Fiber optic,81.5,3107.3,0,Month-to-month,Bank transfer (automatic)
1555,Male,0,No,No,26,Yes,No,20.9,518.3,0,Month-to-month,Mailed check
1556,Female,0,Yes,No,53,Yes,Fiber optic,106.1,5769.75,1,One year,Bank transfer (automatic)
1557,Female,0,No,No,1,Yes,Fiber optic,91.7,91.7,1,Month-to-month,Electronic check
1558,Male,0,No,No,12,Yes,DSL,67.25,832.3,0,Month-to-month,Electronic check
1559,Female,0,No,No,16,Yes,Fiber optic,95.6,1555.65,1,Month-to-month,Credit card (automatic)
1560,Female,0,No,No,2,Yes,No,20.35,45.3,0,Month-to-month,Mailed check
1561,Male,0,No,Yes,39,No,DSL,45.05,1790.6,0,One year,Bank transfer (automatic)
1562,Male,0,No,No,1,Yes,Fiber optic,74.95,74.95,1,Month-to-month,Electronic check
1563,Female,0,Yes,Yes,7,No,DSL,34.65,246.6,0,Month-to-month,Mailed check
1564,Male,1,No,No,4,Yes,Fiber optic,69.35,261.65,0,Month-to-month,Electronic check
1565,Male,1,No,No,10,Yes,Fiber optic,95.35,898.35,1,Month-to-month,Electronic check
1566,Female,0,No,No,55,Yes,Fiber optic,81.55,4509.5,0,Month-to-month,Electronic check
1567,Male,0,Yes,Yes,72,Yes,DSL,75.4,5480.25,0,Two year,Bank transfer (automatic)
1568,Female,0,Yes,No,10,Yes,DSL,67.8,653.15,0,Month-to-month,Credit card (automatic)
1569,Male,1,No,No,11,Yes,Fiber optic,111.4,1183.05,0,Month-to-month,Electronic check
1570,Female,0,Yes,Yes,15,Yes,DSL,46.3,639.45,0,Month-to-month,Electronic check
1571,Female,0,Yes,Yes,23,Yes,No,20.4,478.75,0,Two year,Bank transfer (automatic)
1572,Male,0,No,Yes,1,Yes,No,20.05,20.05,0,Month-to-month,Mailed check
1573,Female,1,No,No,3,Yes,DSL,45.0,127.1,1,Month-to-month,Electronic check
1574,Male,0,Yes,Yes,47,Yes,Fiber optic,96.1,4391.45,0,One year,Electronic check
1575,Female,0,No,Yes,15,Yes,No,19.65,270.6,0,One year,Mailed check
1576,Male,0,No,No,66,Yes,Fiber optic,99.5,6710.5,1,Month-to-month,Electronic check
1577,Female,1,Yes,No,68,Yes,DSL,60.65,3975.9,0,One year,Bank transfer (automatic)
1578,Female,0,Yes,Yes,17,Yes,Fiber optic,98.6,1704.95,1,One year,Bank transfer (automatic)
1579,Female,0,No,No,7,Yes,DSL,59.5,415.95,1,Month-to-month,Mailed check
1580,Male,1,Yes,No,12,Yes,Fiber optic,80.45,950.2,1,Month-to-month,Electronic check
1581,Female,1,Yes,No,21,Yes,DSL,71.7,1497.05,0,One year,Bank transfer (automatic)
1582,Male,0,No,No,21,No,DSL,36.0,780.15,0,Month-to-month,Mailed check
1583,Female,0,Yes,Yes,56,Yes,DSL,65.2,3512.15,0,One year,Bank transfer (automatic)
